Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
20/06/2021,44,28.1,28.1,-616.3567
20/06/2021,45,41,41,-628.7369
20/06/2021,46,28,28,-628.5385
20/06/2021,47,53.25,53.25,-490.0955
20/06/2021,48,53.25,53.25,-498.4561
21/06/2021,1,58.85,58.85,-34.8692
21/06/2021,2,52.92,52.92,-207.4912
21/06/2021,3,50.12,50.12,-359.7944
21/06/2021,4,50.36,50.36,-317.6464
21/06/2021,5,56.85,56.85,-3.4314
21/06/2021,6,56.83,56.83,-150.6454
21/06/2021,7,48.89,48.89,-236.1852
21/06/2021,8,48.64,48.64,-272.3594
21/06/2021,9,51.94,51.94,-241.9334
21/06/2021,10,50.68,50.68,-482.4412
21/06/2021,11,61.85,61.85,-469.162
21/06/2021,12,61.24,61.24,-508.4845
21/06/2021,13,28,28,-284.3987
21/06/2021,14,28,28,-238.0388
21/06/2021,15,99.5,99.5,44.2236
21/06/2021,16,99.5,99.5,68.708
21/06/2021,17,30.7,30.7,-128.8495
21/06/2021,18,30.7,30.7,-174.0628
21/06/2021,19,31,31,-211.4788
21/06/2021,20,31.25,31.25,-188.9328
21/06/2021,21,31.55,31.55,-6.6256
21/06/2021,22,31.8,31.8,-32.3367
21/06/2021,23,99.5,99.5,150.3949
21/06/2021,24,99.5,99.5,154.5502
21/06/2021,25,99.5,99.5,303.7668
21/06/2021,26,99.5,99.5,253.5177
21/06/2021,27,99.5,99.5,295.9021
21/06/2021,28,99.5,99.5,194.3417
21/06/2021,29,36,36,-71.6388
21/06/2021,30,34,34,-280.6861
21/06/2021,31,36,36,-249.276
21/06/2021,32,99.5,99.5,43.5511
21/06/2021,33,99.5,99.5,139.2683
21/06/2021,34,99.5,99.5,106.754
21/06/2021,35,99.5,99.5,133.8457
21/06/2021,36,99.5,99.5,44.1624
21/06/2021,37,99.5,99.5,33.2408
21/06/2021,38,46.1,46.1,-14.0865
21/06/2021,39,99.5,99.5,202.2475
21/06/2021,40,99.5,99.5,87.2999
21/06/2021,41,99.5,99.5,102.9166
21/06/2021,42,37,37,-38.2467
21/06/2021,43,97,97,22.9103
21/06/2021,44,37.1,37.1,-37.3914
21/06/2021,45,37.1,37.1,-128.589
21/06/2021,46,75.5,75.5,-65.0401
21/06/2021,47,94.85,94.85,38.3829
21/06/2021,48,62.55,62.55,-140.3315
22/06/2021,1,56.85,56.85,-229.0744
22/06/2021,2,56.88,56.88,-170.0626
22/06/2021,3,84.95,84.95,69.8949
22/06/2021,4,89.89,89.89,192.3054
22/06/2021,5,89.89,89.89,100.021
22/06/2021,6,56.81015,56.81015,-74.3834
22/06/2021,7,51.96,51.96,-275.3042
22/06/2021,8,51.13,51.13,-312.5109
22/06/2021,9,57.96,57.96,-159.0349
22/06/2021,10,62.96,62.96,-156.2771
22/06/2021,11,89.89,89.89,62.8083
22/06/2021,12,84.75,84.75,24.1956
22/06/2021,13,32.6,32.6,-177.2324
22/06/2021,14,32.55,32.55,-485.437
22/06/2021,15,33,33,-233.577
22/06/2021,16,88.15,88.15,48.2131
22/06/2021,17,108.76,108.76,96.2911
22/06/2021,18,32.6,32.6,-329.3399
22/06/2021,19,33,33,-499.3971
22/06/2021,20,34.76,34.76,-65.2883
22/06/2021,21,108.8,108.8,61.2554
22/06/2021,22,35,35,-306.534
22/06/2021,23,35,35,-507.4318
22/06/2021,24,35.75,35.75,-347.1374
22/06/2021,25,36.69,36.69,-66.3982
22/06/2021,26,90,90,131.5943
22/06/2021,27,36.9,36.9,-255.8244
22/06/2021,28,90,90,79.6172
22/06/2021,29,38,38,-139.4297
22/06/2021,30,89,89,249.1169
22/06/2021,31,38.31,38.31,-135.3727
22/06/2021,32,38.3,38.3,-250.4169
22/06/2021,33,38.3,38.3,-448.9501
22/06/2021,34,37,37,-527.8805
22/06/2021,35,38.3,38.3,-563.0277
22/06/2021,36,38.31,38.31,-331.9458
22/06/2021,37,38.3,38.3,-362.8556
22/06/2021,38,38.3,38.3,-431.8166
22/06/2021,39,39,39,-175.6955
22/06/2021,40,108.95,108.95,100.0916
22/06/2021,41,12,12,-371.0892
22/06/2021,42,39,39,-274
22/06/2021,43,39.5,39.5,-179.5456
22/06/2021,44,40.5,40.5,-45.5364
22/06/2021,45,107.5,107.5,376.9187
22/06/2021,46,99,99,445.6917
22/06/2021,47,93,93,162.6739
22/06/2021,48,61,61,-50.1493
23/06/2021,1,61.06,61.06,-68.2557
23/06/2021,2,60.57,60.57,-144.1177
23/06/2021,3,86.68,86.68,72.5488
23/06/2021,4,86.68,86.68,157.0198
23/06/2021,5,86.68,86.68,124.3095
23/06/2021,6,53.1,53.1,-43.3718
23/06/2021,7,86.5,86.5,17.9312
23/06/2021,8,86.5,86.5,116.9292
23/06/2021,9,86.5,86.5,118.0228
23/06/2021,10,71.88,71.88,-28.4168
23/06/2021,11,74.8,74.8,41.9981
23/06/2021,12,77.3,77.3,74.3286
23/06/2021,13,92.3,92.3,127.6266
23/06/2021,14,96,96,183.1399
23/06/2021,15,105,105,38.143
23/06/2021,16,114.94,114.94,151.7861
23/06/2021,17,41,41,-56.2916
23/06/2021,18,39.2,39.2,-58.6165
23/06/2021,19,115,115,46.0837
23/06/2021,20,95,95,10.4006
23/06/2021,21,114.5,114.5,169.6821
23/06/2021,22,95,95,26.1291
23/06/2021,23,39,39,-148.7458
23/06/2021,24,39.2,39.2,-6.9521
23/06/2021,25,110.9501,110.9501,206.3446
23/06/2021,26,110.95,110.95,169.8098
23/06/2021,27,110.95003,110.95003,247.1732
23/06/2021,28,40,40,-66.1417
23/06/2021,29,40,40,-77.0996
23/06/2021,30,105,105,126.2879
23/06/2021,31,40,40,-24.03
23/06/2021,32,110,110,113.4281
23/06/2021,33,105,105,48.2652
23/06/2021,34,111.95,111.95,269.3
23/06/2021,35,130,130,234.738
23/06/2021,36,139.5,139.5,324.8583
23/06/2021,37,139.5,139.5,166.925
23/06/2021,38,139.5,139.5,99.4
23/06/2021,39,139.5,139.5,149.7718
23/06/2021,40,139.5,139.5,181.7114
23/06/2021,41,139.5,139.5,89.5333
23/06/2021,42,124,124,57.0282
23/06/2021,43,111.95,111.95,158.0609
23/06/2021,44,44.75,44.75,-16.4443
23/06/2021,45,111.95,111.95,64.9084
23/06/2021,46,98,98,11.5919
23/06/2021,47,100,100,473.6972
23/06/2021,48,99,99,466.6488
24/06/2021,1,99,99,133.8015
24/06/2021,2,66.83,66.83,-17.3845
24/06/2021,3,64.33,64.33,-10.5653
24/06/2021,4,62.86,62.86,-121.5658
24/06/2021,5,60.99,60.99,-63.4877
24/06/2021,6,59.3,59.3,-159.5424
24/06/2021,7,88.95,88.95,5.8814
24/06/2021,8,88.95,88.95,121.7312
24/06/2021,9,98.6,98.6,257.7276
24/06/2021,10,92.95,92.95,96.3064
24/06/2021,11,64.67011,64.67011,-158.358
24/06/2021,12,66.04,66.04,-2.9904
24/06/2021,13,81.16,81.16,-58.2715
24/06/2021,14,80.48,80.48,-90.6003
24/06/2021,15,117.84695,117.84695,382.9393
24/06/2021,16,119.83,119.83,488.2286
24/06/2021,17,119.95011,119.95011,154.2416
24/06/2021,18,119.95,119.95,59.7732
24/06/2021,19,117.95,117.95,133.5598
24/06/2021,20,117.95,117.95,137.4808
24/06/2021,21,117.5,117.5,22.1999
24/06/2021,22,117.5,117.5,103.4893
24/06/2021,23,119.99,119.99,324.7207
24/06/2021,24,119,119,187.8787
24/06/2021,25,41,41,-67.8178
24/06/2021,26,39.6,39.6,-129.4085
24/06/2021,27,101.24464,101.24464,12.3708
24/06/2021,28,110,110,12.6691
24/06/2021,29,112,112,137.6098
24/06/2021,30,39.6,39.6,-83.9192
24/06/2021,31,39.6,39.6,-4.4834
24/06/2021,32,112,112,206.4573
24/06/2021,33,112,112,111.0177
24/06/2021,34,118,118,90.3935
24/06/2021,35,118,118,134.8202
24/06/2021,36,118,118,159.8146
24/06/2021,37,118,118,212.5808
24/06/2021,38,117,117,38.4432
24/06/2021,39,116,116,99.2293
24/06/2021,40,115,115,120.8408
24/06/2021,41,108.93,108.93,22.7122
24/06/2021,42,108,108,31.517
24/06/2021,43,108,108,149.0291
24/06/2021,44,95.9,95.9,185.071
24/06/2021,45,40,40,-45.4054
24/06/2021,46,8,8,-432.8022
24/06/2021,47,68.83,68.83,-118.3814
24/06/2021,48,89.9,89.9,76.9007
25/06/2021,1,64.02,64.02,-230.8597
25/06/2021,2,63.65,63.65,-266.5715
25/06/2021,3,61.44,61.44,-294.7655
25/06/2021,4,68.04,68.04,-284.7951
25/06/2021,5,68.56,68.56,-339.1688
25/06/2021,6,58.7504,58.7504,-549.5403
25/06/2021,7,56.6,56.6,-754.3331
25/06/2021,8,57.7304,57.7304,-629.4069
25/06/2021,9,60.27,60.27,-610.7586
25/06/2021,10,61.02,61.02,-579.1307
25/06/2021,11,68.02,68.02,-247.3507
25/06/2021,12,89.9,89.9,79.1934
25/06/2021,13,76.44,76.44,-9.0531
25/06/2021,14,75.12,75.12,-101.2885
25/06/2021,15,2,2,-556.4004
25/06/2021,16,78.29,78.29,-103.2681
25/06/2021,17,111,111,232.1859
25/06/2021,18,114,114,297.5767
25/06/2021,19,114,114,235.064
25/06/2021,20,118,118,263.8795
25/06/2021,21,118,118,391.8277
25/06/2021,22,118,118,225.7927
25/06/2021,23,118,118,396.8522
25/06/2021,24,118,118,307.1875
25/06/2021,25,118,118,300.1907
25/06/2021,26,118,118,311.9831
25/06/2021,27,113,113,178.636
25/06/2021,28,106.9,106.9,101.2417
25/06/2021,29,43,43,-451.0421
25/06/2021,30,42,42,-494.6062
25/06/2021,31,42,42,-424.8972
25/06/2021,32,43,43,-265.3124
25/06/2021,33,43.1,43.1,-52.3302
25/06/2021,34,43.1,43.1,-33.9902
25/06/2021,35,43.1,43.1,-131.7021
25/06/2021,36,43.2,43.2,-52.8437
25/06/2021,37,105,105,37.9162
25/06/2021,38,105,105,7.2123
25/06/2021,39,105.95,105.95,167.3183
25/06/2021,40,118.99,118.99,289.418
25/06/2021,41,119.5,119.5,390.4253
25/06/2021,42,119.5,119.5,481.1845
25/06/2021,43,118.99,118.99,371.7847
25/06/2021,44,115,115,276.9167
25/06/2021,45,94.9,94.9,236.0573
25/06/2021,46,74.3,74.3,-47.4804
25/06/2021,47,93,93,105.1973
25/06/2021,48,105,105,337.466
26/06/2021,1,95,95,15.5398
26/06/2021,2,70.78,70.78,-83.9045
26/06/2021,3,91,91,85.375
26/06/2021,4,93,93,118.5166
26/06/2021,5,65.5,65.5,-25.8618
26/06/2021,6,61.66,61.66,-200.229
26/06/2021,7,58.76,58.76,-230.8249
26/06/2021,8,59.95,59.95,-175.1167
26/06/2021,9,60.07,60.07,-53.1892
26/06/2021,10,60.65,60.65,-41.471
26/06/2021,11,64.35,64.35,-19.3182
26/06/2021,12,92.75,92.75,87.1131
26/06/2021,13,92.75,92.75,12.0168
26/06/2021,14,104,104,118.2305
26/06/2021,15,110,110,366.8541
26/06/2021,16,69.62,69.62,-75.0135
26/06/2021,17,71.02,71.02,-57.037
26/06/2021,18,115,115,287.6857
26/06/2021,19,115,115,454.3602
26/06/2021,20,115,115,326.3918
26/06/2021,21,115,115,326.364
26/06/2021,22,114.95,114.95,325.9632
26/06/2021,23,113.95,113.95,234.3571
26/06/2021,24,113.95,113.95,180.1298
26/06/2021,25,114,114,97.4227
26/06/2021,26,63.71013,63.71013,-6.1425
26/06/2021,27,47,47,-111.753
26/06/2021,28,46.52,46.52,-207.3694
26/06/2021,29,49.95008,49.95008,-167.8299
26/06/2021,30,49.95008,49.95008,-129.3702
26/06/2021,31,104.5,104.5,51.7615
26/06/2021,32,52.58,52.58,-58.9992
26/06/2021,33,55.2,55.2,-62.8528
26/06/2021,34,105,105,30.0481
26/06/2021,35,108,108,69.1958
26/06/2021,36,119.9,119.9,223.3356
26/06/2021,37,120,120,202.8576
26/06/2021,38,119.9,119.9,123.5372
26/06/2021,39,120,120,136.5531
26/06/2021,40,119.9,119.9,30.4499
26/06/2021,41,74.86,74.86,-21.7292
26/06/2021,42,45,45,-139.0338
26/06/2021,43,108,108,89.8831
26/06/2021,44,108,108,5.0566
26/06/2021,45,65.49,65.49,-147.0264
26/06/2021,46,45.26,45.26,-322.3819
26/06/2021,47,62.73,62.73,-101.6571
26/06/2021,48,97.5,97.5,10.1662
27/06/2021,1,55.95,55.95,-381.2544
27/06/2021,2,56.34,56.34,-305.3489
27/06/2021,3,52.65,52.65,-366.5371
27/06/2021,4,52.65,52.65,-353.9626
27/06/2021,5,49.46,49.46,-203.8224
27/06/2021,6,46.46,46.46,-379.6522
27/06/2021,7,44,44,-216.7051
27/06/2021,8,49.75,49.75,-16.2332
27/06/2021,9,90,90,112.9416
27/06/2021,10,90,90,84.0915
27/06/2021,11,90,90,59.4832
27/06/2021,12,90,90,28.6836
27/06/2021,13,43.1,43.1,-151.164
27/06/2021,14,34.66,34.66,-266.1788
27/06/2021,15,43.1,43.1,-571.4212
27/06/2021,16,48.3,48.3,-266.135
27/06/2021,17,46.92,46.92,-186.8076
27/06/2021,18,49.07013,49.07013,-1.7991
27/06/2021,19,43.9,43.9,-155.2461
27/06/2021,20,93,93,143.394
27/06/2021,21,44.9,44.9,-.3021
27/06/2021,22,44.9,44.9,-5.5033
27/06/2021,23,110.95,110.95,30.8101
27/06/2021,24,110.95,110.95,52.094
27/06/2021,25,110.95,110.95,168.5083
27/06/2021,26,110.95,110.95,28.5481
27/06/2021,27,44.9,44.9,-21.871
27/06/2021,28,43.2,43.2,-55.5912
27/06/2021,29,111,111,230.153
27/06/2021,30,111,111,270.0525
27/06/2021,31,105,105,164.5074
27/06/2021,32,110.95,110.95,274.5416
27/06/2021,33,110.95,110.95,110.6338
27/06/2021,34,113,113,109.5055
27/06/2021,35,45,45,-144.7499
27/06/2021,36,112.00075,112.00075,69.4446
27/06/2021,37,118.9,118.9,262.0831
27/06/2021,38,114.95,114.95,325.9768
27/06/2021,39,115,115,421.0965
27/06/2021,40,114.95,114.95,406.0577
27/06/2021,41,115,115,273.492
27/06/2021,42,113,113,158.8417
27/06/2021,43,113,113,31.29
27/06/2021,44,78.92,78.92,-32.1287
27/06/2021,45,70,70,-181.9917
27/06/2021,46,70,70,-189.928
27/06/2021,47,96,96,48.4727
27/06/2021,48,66.58,66.58,-91.0192
28/06/2021,1,60.6,60.6,-16.5225
28/06/2021,2,96,96,162.8708
28/06/2021,3,96,96,162.3333
28/06/2021,4,96,96,247.2999
28/06/2021,5,96,96,215.3998
28/06/2021,6,96,96,142.6111
28/06/2021,7,55.62,55.62,-53.9552
28/06/2021,8,54.54,54.54,-104.2969
28/06/2021,9,60.66,60.66,-26.5727
28/06/2021,10,96,96,167.1062
28/06/2021,11,98,98,473.8726
28/06/2021,12,99.9,99.9,842.63
28/06/2021,13,114,114,936.6112
28/06/2021,14,114,114,727.3529
28/06/2021,15,119,119,363.9784
28/06/2021,16,121.9,121.9,734.6798
28/06/2021,17,122,122,837.7607
28/06/2021,18,138,138,1098.6016
28/06/2021,19,137.95,137.95,1085.8633
28/06/2021,20,134,134,994.2324
28/06/2021,21,138,138,1072.4967
28/06/2021,22,200,200,1340.149
28/06/2021,23,200,200,1095.0417
28/06/2021,24,200,200,742.4266
28/06/2021,25,196.40393,196.40393,654.1677
28/06/2021,26,200,200,627.4349
28/06/2021,27,170.03291,170.03291,489.1103
28/06/2021,28,168.5,168.5,387.1001
28/06/2021,29,142.85,142.85,379.828
28/06/2021,30,139,139,212.4408
28/06/2021,31,131,131,127.2098
28/06/2021,32,139,139,123.2314
28/06/2021,33,150,150,220.0006
28/06/2021,34,174,174,518.6113
28/06/2021,35,170,170,574.7226
28/06/2021,36,175,175,520.8944
28/06/2021,37,175,175,522.9942
28/06/2021,38,160,160,213.4758
28/06/2021,39,154,154,175.4408
28/06/2021,40,145,145,83.8274
28/06/2021,41,154,154,32.2664
28/06/2021,42,100,100,8.3506
28/06/2021,43,110,110,79.5887
28/06/2021,44,48.55,48.55,-46.9523
28/06/2021,45,48.55,48.55,-213.4246
28/06/2021,46,48.95,48.95,-100.3274
28/06/2021,47,95.75,95.75,109.2686
28/06/2021,48,94.9,94.9,151.0496
29/06/2021,1,66.79,66.79,-32.3617
29/06/2021,2,64.18,64.18,-359.9788
29/06/2021,3,61.64,61.64,-316.0074
29/06/2021,4,62.8,62.8,-198.1018
29/06/2021,5,60.38,60.38,-307.2127
29/06/2021,6,60.38,60.38,-327.779
29/06/2021,7,61.25,61.25,-337.4083
29/06/2021,8,60.99,60.99,-408.0063
29/06/2021,9,64.63,64.63,-190.5436
29/06/2021,10,65.4,65.4,-116.4118
29/06/2021,11,92.75,92.75,67.5498
29/06/2021,12,48.7,48.7,-121.8907
29/06/2021,13,48.7,48.7,-210.6919
29/06/2021,14,92.75,92.75,65.0645
29/06/2021,15,130,130,253.5837
29/06/2021,16,114,114,288.9471
29/06/2021,17,114,114,310.7238
29/06/2021,18,114,114,262.7355
29/06/2021,19,122,122,654.8704
29/06/2021,20,122,122,550.3376
29/06/2021,21,120,120,113.6475
29/06/2021,22,120,120,27.3472
29/06/2021,23,120,120,52.3172
29/06/2021,24,120,120,20.9866
29/06/2021,25,49.5,49.5,-37.7833
29/06/2021,26,49.25,49.25,-83.2583
29/06/2021,27,49.1,49.1,-179.214
29/06/2021,28,49.13941,49.13941,-336.6393
29/06/2021,29,49.2,49.2,-216.8673
29/06/2021,30,49.5,49.5,-283.3676
29/06/2021,31,91.9,91.9,95.2955
29/06/2021,32,117,117,415.6876
29/06/2021,33,122.9,122.9,679.1674
29/06/2021,34,128.8,128.8,759.1711
29/06/2021,35,49.55,49.55,-293.4281
29/06/2021,36,50,50,-148.1519
29/06/2021,37,49.55,49.55,-328.0531
29/06/2021,38,49,49,-709.583
29/06/2021,39,50,50,-94.4177
29/06/2021,40,49.55,49.55,-241.8278
29/06/2021,41,49.55,49.55,-130.7882
29/06/2021,42,49.55,49.55,-157.5048
29/06/2021,43,49.55,49.55,-187.0505
29/06/2021,44,51,51,-1.8679
29/06/2021,45,51,51,-56.0292
29/06/2021,46,77.86,77.86,-8.0627
29/06/2021,47,68.03,68.03,-202.2404
29/06/2021,48,67.4,67.4,-365.1865
30/06/2021,1,66.41,66.41,-216.6751
30/06/2021,2,65.68,65.68,-303.3224
30/06/2021,3,63.11,63.11,-252.1083
30/06/2021,4,63.11,63.11,-259.7006
30/06/2021,5,61.99,61.99,-243.5416
30/06/2021,6,61.56,61.56,-344.9209
30/06/2021,7,61.91,61.91,-204.57
30/06/2021,8,62.09012,62.09012,-33.0612
30/06/2021,9,91,91,160.367
30/06/2021,10,90,90,216.3329
30/06/2021,11,91,91,173.6938
30/06/2021,12,67.55013,67.55013,-156.2339
30/06/2021,13,41.1,41.1,-323.1383
30/06/2021,14,41.1,41.1,-251.9846
30/06/2021,15,41.1,41.1,-363.3199
30/06/2021,16,113.5,113.5,176.9135
30/06/2021,17,121.9,121.9,252.8485
30/06/2021,18,122.5,122.5,310.8328
30/06/2021,19,122.5,122.5,286.927
30/06/2021,20,121.90007,121.90007,213.4582
30/06/2021,21,118.5,118.5,23.4659
30/06/2021,22,49.3,49.3,-87.6747
30/06/2021,23,49.3,49.3,-44.3753
30/06/2021,24,118.5,118.5,45.3099
30/06/2021,25,123,123,175.752
30/06/2021,26,49.3,49.3,-133.3717
30/06/2021,27,50,50,-41.9633
